study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB1220,SAMEA2042836,ERS199190,ERX184214,ERR209549,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC17-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC17-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC17-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC17-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209549,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209549,,
PRJEB1220,SAMEA2042839,ERS199193,ERX184215,ERR209550,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209550,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209550,,
PRJEB1220,SAMEA2042839,ERS199193,ERX184216,ERR209551,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209551/ERR209551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209551/ERR209551_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209551/ERR209551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209551/ERR209551_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209551,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209551,,
PRJEB1220,SAMEA2042838,ERS199192,ERX184217,ERR209552,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209552/ERR209552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209552/ERR209552_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209552/ERR209552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209552/ERR209552_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_20100204.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_20100204.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209552,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209552,,
PRJEB1220,SAMEA2042838,ERS199192,ERX184218,ERR209553,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209553/ERR209553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209553/ERR209553_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209553/ERR209553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209553/ERR209553_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_2010122.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC18-2_2010122.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209553,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209553,,
PRJEB1220,SAMEA2042837,ERS199191,ERX184219,ERR209554,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090114.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090114.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209554,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209554,,
PRJEB1220,SAMEA2042837,ERS199191,ERX184220,ERR209555,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209555/ERR209555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209555/ERR209555_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209555/ERR209555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209555/ERR209555_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209555,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209555,,
PRJEB1220,SAMEA1972440,ERS199194,ERX184221,ERR209556,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209556,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209556,,
PRJEB1220,SAMEA1972440,ERS199194,ERX184222,ERR209557,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209557/ERR209557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209557/ERR209557_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209557/ERR209557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209557/ERR209557_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100423.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC19-2_100423.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209557,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209557,,
PRJEB1220,SAMEA2042842,ERS199197,ERX184223,ERR209558,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209558,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209558,,
PRJEB1220,SAMEA2042842,ERS199197,ERX184224,ERR209559,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209559,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209559,,
PRJEB1220,SAMEA2042840,ERS199195,ERX184225,ERR209560,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209560/ERR209560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209560/ERR209560_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209560/ERR209560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209560/ERR209560_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20091117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20091117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20091117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20091117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209560,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209560,,
PRJEB1220,SAMEA2042840,ERS199195,ERX184226,ERR209561,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100130.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100130.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209561,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209561,,
PRJEB1220,SAMEA2042840,ERS199195,ERX184227,ERR209562,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100204.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-0_20100204.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209562,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209562,,
PRJEB1220,SAMEA2042911,ERS199198,ERX184228,ERR209563,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209563/ERR209563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209563/ERR209563_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209563/ERR209563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209563/ERR209563_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-2_20091130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-2_20091130.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-2_20091130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC20-2_20091130.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209563,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209563,,
PRJEB1220,SAMEA2042912,ERS199199,ERX184229,ERR209564,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209564,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209564,,
PRJEB1220,SAMEA2042912,ERS199199,ERX184230,ERR209565,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209565/ERR209565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209565/ERR209565_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209565/ERR209565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209565/ERR209565_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209565,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209565,,
PRJEB1220,SAMEA2042913,ERS199200,ERX184231,ERR209566,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-2_20100106.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-2_20100106.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-2_20100106.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC21-2_20100106.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209566,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209566,,
PRJEB1220,SAMEA2042914,ERS199201,ERX184232,ERR209567,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209567/ERR209567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209567/ERR209567_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209567/ERR209567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209567/ERR209567_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090117.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209567,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209567,,
PRJEB1220,SAMEA2042914,ERS199201,ERX184233,ERR209568,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-0_090129.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209568,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209568,,
PRJEB1220,SAMEA2042841,ERS199196,ERX184234,ERR209569,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-2_20091125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-2_20091125.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-2_20091125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC2-2_20091125.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209569,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209569,,
PRJEB1220,SAMEA1968361,ERS199202,ERX184235,ERR209570,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100409.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209570,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209570,,
PRJEB1220,SAMEA1968361,ERS199202,ERX184236,ERR209571,408170,human gut metagenome,Illumina Genome Analyzer IIx,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100423.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/O2.UC22-2_100423.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209571,ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209571,,
